,STOCKS,BONDS,COMMODITIES,REAL-ESTATE,MMF,final_equity_return,max_drawdown,sharpe_ratio,volatility,final_equity_return_norm,max_drawdown_norm,sharpe_ratio_norm,volatility_norm,total_metric_growth,total_metric_balanced,total_metric_income
6915,25,5,10,5,55,102.31936500826819,-49.46797578290638,0.4174345572199076,0.16541116723982882,-0.5922152538725958,-0.21786400214048157,0.6087371607285725,0.04898032043762654,-0.2317525257615228,-0.03289210098474177,-0.01237461398833107
6916,25,5,10,10,50,114.19766966726309,-50.98687267835599,0.40733953296216957,0.17426050775636703,-0.3581394995652111,-0.3433335699165437,0.4952229156169254,0.23144194281666902,-0.12628798284329568,0.0024566759164581925,-0.01624230909558627
6917,25,5,10,15,45,125.83927777459323,-52.28744961984465,0.39693728796891226,0.18281542309415366,-0.1287281250210553,-0.45076866126274856,0.3782541042769318,0.4078329099097209,-0.02198165610463424,0.03796365147797915,-0.015571228674388385
6918,25,5,10,20,40,137.13240862006083,-53.45516619806961,0.3873904757346511,0.1907261102224475,0.09381610136760367,-0.5472287269813364,0.27090426971223297,0.5709407488344398,0.08078947553087214,0.07530045936511952,-0.012593839504717652
6919,25,5,10,25,35,147.96370251836115,-54.46734476643764,0.3789733027926963,0.19790771903831347,0.30725929567477456,-0.6308404638054724,0.17625674751853496,0.7190159634095417,0.18151948889496633,0.11496411869751799,-0.006604915598619143
6920,25,5,10,30,30,158.22003934721198,-55.52211095736934,0.3716506318051364,0.20438156859092022,0.5093722948413588,-0.7179701817458266,0.09391643330713798,0.8524981240517847,0.27649233396747946,0.15280683090798702,-0.004343025539820994
6921,25,5,10,35,25,167.79044342500777,-56.52621113896906,0.3652947241847166,0.2102076986639688,0.697968194496123,-0.8009145976351552,0.02244696110866449,0.9726251711840639,0.3654972266677337,0.18922490205305095,-0.0029233345867009097
6922,25,5,10,40,20,176.56803155218097,-57.40553840503109,0.35976364598555066,0.21545627345234455,0.8709407373675286,-0.8735520573185859,-0.03974765580377603,1.080843797111616,0.44811944550475935,0.2242915467947578,-6.533107353268175e-05
6923,25,5,10,45,15,184.4519577664155,-58.18136843757379,0.3549275391494925,0.22019577444470795,1.0263026369382091,-0.9376400537734119,-0.09412761594638072,1.1785659989771173,0.5228515189584388,0.25658984649016925,0.003390218739459272
6924,25,5,10,50,10,191.3493064622483,-58.87053628816757,0.3506754395515205,0.2244885467111133,1.1622228835598964,-0.994569258512858,-0.1419406636102686,1.267077249139574,0.5883567893729181,0.28489265019375554,0.006775764513686222
6925,25,5,10,55,5,197.176885131083,-59.48650070110709,0.34691511848553,0.2283895637004581,1.2770620724722752,-1.0454514407653146,-0.18422387128618303,1.3475110269418669,0.6434727521819043,0.308154184956256,0.009558613419331785
