DateTime,Open,High,Low,Close,Volume
2024-01-18 22:30:00,1.08664,1.08676,1.08662,1.08673,129
2024-01-18 22:31:00,1.08674,1.0868,1.08667,1.08678,86
2024-01-18 22:32:00,1.08678,1.08681,1.08671,1.08671,83
2024-01-18 22:33:00,1.08671,1.08674,1.0866,1.08674,126
2024-01-18 22:34:00,1.08674,1.08675,1.08667,1.08669,47
2024-01-18 22:35:00,1.08669,1.08678,1.08668,1.08674,87
2024-01-18 22:36:00,1.08674,1.08676,1.08661,1.08667,165
2024-01-18 22:37:00,1.08667,1.08673,1.08661,1.08667,90
2024-01-18 22:38:00,1.08666,1.08668,1.08659,1.08663,86
2024-01-18 22:39:00,1.08663,1.08666,1.08647,1.08648,70
2024-01-18 22:40:00,1.08648,1.08654,1.0864,1.08654,142
2024-01-18 22:41:00,1.08653,1.08657,1.08649,1.08653,100
2024-01-18 22:42:00,1.08652,1.08653,1.08643,1.08643,116
2024-01-18 22:43:00,1.08643,1.08648,1.08641,1.08648,74
2024-01-18 22:44:00,1.08648,1.08653,1.08644,1.08649,72
2024-01-18 22:45:00,1.08649,1.0865,1.08639,1.0864,83
2024-01-18 22:46:00,1.0864,1.08657,1.08635,1.08654,139
2024-01-18 22:47:00,1.08654,1.0866,1.08653,1.08654,53
2024-01-18 22:48:00,1.08654,1.0866,1.0865,1.08658,67
2024-01-18 22:49:00,1.08658,1.08658,1.08651,1.08653,62
2024-01-18 22:50:00,1.08653,1.08658,1.08648,1.08658,114
2024-01-18 22:51:00,1.08658,1.08664,1.08654,1.08664,148
2024-01-18 22:52:00,1.08665,1.08674,1.08661,1.0867,170
2024-01-18 22:53:00,1.08669,1.08686,1.08669,1.08679,329
2024-01-18 22:54:00,1.08678,1.0868,1.08671,1.08673,109
2024-01-18 22:55:00,1.08673,1.08674,1.08662,1.0867,159
2024-01-18 22:56:00,1.08671,1.08679,1.08664,1.0867,125
2024-01-18 22:57:00,1.08672,1.08675,1.08666,1.08674,99
2024-01-18 22:58:00,1.08674,1.08688,1.08672,1.08684,131
2024-01-18 22:59:00,1.08684,1.08695,1.0868,1.08684,188
2024-01-18 23:00:00,1.08683,1.08685,1.08675,1.08682,85
2024-01-18 23:01:00,1.08682,1.08685,1.08678,1.08683,74
2024-01-18 23:02:00,1.08684,1.08685,1.08679,1.08682,48
2024-01-18 23:03:00,1.08683,1.08683,1.08678,1.08681,19
2024-01-18 23:04:00,1.08681,1.08682,1.08675,1.08678,32
2024-01-18 23:05:00,1.08678,1.08684,1.08678,1.08682,25
2024-01-18 23:06:00,1.08682,1.08691,1.08682,1.08691,16
2024-01-18 23:07:00,1.08683,1.08689,1.08683,1.08686,21
2024-01-18 23:08:00,1.08687,1.08688,1.08684,1.08688,5
2024-01-18 23:09:00,1.08686,1.08693,1.08686,1.0869,37
2024-01-18 23:10:00,1.0869,1.087,1.08688,1.08697,46
2024-01-18 23:11:00,1.08697,1.08697,1.0869,1.08693,47
2024-01-18 23:12:00,1.08693,1.08708,1.08689,1.08708,59
2024-01-18 23:13:00,1.08708,1.0871,1.08702,1.08707,92
2024-01-18 23:14:00,1.08706,1.08714,1.08704,1.08711,59
2024-01-18 23:15:00,1.08712,1.08724,1.08709,1.08721,126
2024-01-18 23:16:00,1.08718,1.08726,1.08718,1.08724,83
2024-01-18 23:17:00,1.08723,1.08726,1.08719,1.08721,60
2024-01-18 23:18:00,1.0872,1.08723,1.08718,1.08721,33
2024-01-18 23:19:00,1.08722,1.08723,1.08719,1.08721,24
2024-01-18 23:20:00,1.08722,1.08729,1.08722,1.08727,52
2024-01-18 23:21:00,1.08726,1.08727,1.08724,1.08727,43
2024-01-18 23:22:00,1.08728,1.08739,1.08725,1.08739,95
2024-01-18 23:23:00,1.08737,1.08742,1.08731,1.08737,80
2024-01-18 23:24:00,1.08735,1.0874,1.08732,1.08732,63
2024-01-18 23:25:00,1.08729,1.08739,1.08729,1.08739,36
2024-01-18 23:26:00,1.08738,1.08744,1.08736,1.0874,56
2024-01-18 23:27:00,1.08742,1.08743,1.08738,1.0874,30
2024-01-18 23:28:00,1.08741,1.08747,1.08739,1.08742,91
2024-01-18 23:29:00,1.08741,1.08743,1.08734,1.08735,69
2024-01-18 23:30:00,1.08736,1.08743,1.08732,1.08742,78
2024-01-18 23:31:00,1.08743,1.0875,1.08741,1.08745,57
2024-01-18 23:32:00,1.08744,1.08748,1.08744,1.08746,31
2024-01-18 23:33:00,1.08746,1.08747,1.08743,1.08746,68
2024-01-18 23:34:00,1.08747,1.08755,1.08746,1.08754,37
2024-01-18 23:35:00,1.08755,1.0877,1.08754,1.08767,82
2024-01-18 23:36:00,1.08766,1.08767,1.0876,1.08762,39
2024-01-18 23:37:00,1.08763,1.08765,1.0876,1.08763,34
2024-01-18 23:38:00,1.0876,1.08763,1.08756,1.08758,66
2024-01-18 23:39:00,1.08758,1.08764,1.08758,1.08762,29
2024-01-18 23:40:00,1.08763,1.08765,1.0876,1.08763,28
2024-01-18 23:41:00,1.08763,1.08763,1.0876,1.08762,159
2024-01-18 23:42:00,1.08763,1.08765,1.0876,1.08763,245
2024-01-18 23:43:00,1.08762,1.08771,1.08762,1.08763,43
2024-01-18 23:44:00,1.08762,1.08762,1.08755,1.08758,18
2024-01-18 23:45:00,1.08758,1.08759,1.0875,1.08753,51
2024-01-18 23:46:00,1.08752,1.08753,1.08739,1.08741,71
2024-01-18 23:47:00,1.08742,1.08742,1.08736,1.08739,44
2024-01-18 23:48:00,1.0874,1.08745,1.08738,1.08743,63
2024-01-18 23:49:00,1.08744,1.08745,1.08743,1.08743,22
2024-01-18 23:50:00,1.08744,1.08752,1.08739,1.08739,46
2024-01-18 23:51:00,1.0874,1.08746,1.0874,1.08743,47
2024-01-18 23:52:00,1.08744,1.08751,1.08743,1.08745,32
2024-01-18 23:53:00,1.08744,1.0875,1.08744,1.0875,96
2024-01-18 23:54:00,1.0875,1.08752,1.08747,1.08748,37
2024-01-18 23:55:00,1.08755,1.0876,1.08754,1.08754,4
2024-01-18 23:56:00,1.08754,1.08758,1.08752,1.08758,15
2024-01-18 23:57:00,1.08758,1.08761,1.08756,1.08756,45
2024-01-18 23:58:00,1.08756,1.08758,1.0875,1.08752,30
2024-01-18 23:59:00,1.08752,1.08761,1.08752,1.08757,19
2024-01-19 00:00:00,1.0876,1.0876,1.08715,1.08715,7
2024-01-19 00:01:00,1.08715,1.08747,1.08699,1.08714,12
2024-01-19 00:02:00,1.08699,1.08713,1.08699,1.08713,4
2024-01-19 00:03:00,1.08738,1.08738,1.08691,1.08717,17
2024-01-19 00:04:00,1.08706,1.08742,1.08706,1.0872,5
2024-01-19 00:05:00,1.08722,1.08754,1.08722,1.08742,13
2024-01-19 00:06:00,1.08749,1.08754,1.08724,1.08753,10
2024-01-19 00:07:00,1.08753,1.08759,1.08746,1.08755,5
2024-01-19 00:08:00,1.08755,1.08755,1.08591,1.08635,18
2024-01-19 00:09:00,1.08635,1.0864,1.08633,1.08633,10
2024-01-19 00:10:00,1.08705,1.08715,1.08684,1.08709,26
2024-01-19 00:11:00,1.08709,1.08735,1.08701,1.08734,14
2024-01-19 00:12:00,1.08734,1.08738,1.08705,1.08716,15
2024-01-19 00:13:00,1.08716,1.08726,1.08671,1.08693,95
2024-01-19 00:14:00,1.08695,1.08716,1.08645,1.08692,68
2024-01-19 00:15:00,1.0869,1.08716,1.08681,1.08693,257
2024-01-19 00:16:00,1.08693,1.08727,1.08682,1.0871,504
2024-01-19 00:17:00,1.08709,1.08713,1.08682,1.08685,352
2024-01-19 00:18:00,1.08686,1.08704,1.0868,1.08686,35
2024-01-19 00:19:00,1.08686,1.08697,1.08685,1.08686,6
2024-01-19 00:20:00,1.08687,1.08708,1.08683,1.08708,204
2024-01-19 00:21:00,1.08707,1.08726,1.08705,1.08725,62
2024-01-19 00:22:00,1.08725,1.08737,1.08719,1.08728,58
2024-01-19 00:23:00,1.08731,1.08737,1.08729,1.08737,17
2024-01-19 00:24:00,1.08737,1.08752,1.0873,1.08733,34
2024-01-19 00:25:00,1.08734,1.08737,1.08731,1.08733,24
2024-01-19 00:26:00,1.08729,1.08736,1.08727,1.08732,27
2024-01-19 00:27:00,1.08731,1.08736,1.08721,1.08733,25
2024-01-19 00:28:00,1.0873,1.08742,1.08728,1.0874,35
2024-01-19 00:29:00,1.08753,1.08755,1.08735,1.08751,43
2024-01-19 00:30:00,1.08753,1.08754,1.08736,1.08737,61
2024-01-19 00:31:00,1.08736,1.08755,1.08735,1.08755,29
2024-01-19 00:32:00,1.08755,1.08756,1.08736,1.08752,48
2024-01-19 00:33:00,1.08751,1.08758,1.08751,1.08754,35
2024-01-19 00:34:00,1.08755,1.08758,1.08742,1.08756,18
2024-01-19 00:35:00,1.08756,1.08759,1.08752,1.08752,52
2024-01-19 00:36:00,1.08752,1.08758,1.0874,1.08758,18
2024-01-19 00:37:00,1.08758,1.08759,1.08739,1.08755,30
2024-01-19 00:38:00,1.08755,1.08759,1.08742,1.08755,34
2024-01-19 00:39:00,1.08757,1.0876,1.08748,1.08757,31
2024-01-19 00:40:00,1.08757,1.0876,1.08683,1.0874,150
2024-01-19 00:41:00,1.0874,1.08744,1.08738,1.08743,26
2024-01-19 00:42:00,1.08742,1.08746,1.08681,1.08691,199
2024-01-19 00:43:00,1.08691,1.08762,1.08684,1.08757,186
2024-01-19 00:44:00,1.08757,1.0876,1.08731,1.08748,46
2024-01-19 00:45:00,1.08737,1.08751,1.08734,1.08748,17
2024-01-19 00:46:00,1.08739,1.08747,1.0873,1.08731,22
2024-01-19 00:47:00,1.08731,1.08747,1.08729,1.08731,47
2024-01-19 00:48:00,1.08731,1.08746,1.08731,1.08746,16
2024-01-19 00:49:00,1.08735,1.08748,1.08731,1.08743,61
2024-01-19 00:50:00,1.08746,1.0875,1.08731,1.0875,77
2024-01-19 00:51:00,1.0875,1.0875,1.08711,1.08711,61
2024-01-19 00:52:00,1.08712,1.08743,1.08682,1.08696,189
2024-01-19 00:53:00,1.08709,1.08754,1.08709,1.08747,86
2024-01-19 00:54:00,1.08747,1.08749,1.08743,1.08747,47
2024-01-19 00:55:00,1.08746,1.08759,1.08741,1.08754,22
2024-01-19 00:56:00,1.08754,1.08754,1.08746,1.0875,44
2024-01-19 00:57:00,1.08749,1.08749,1.08733,1.08736,21
2024-01-19 00:58:00,1.08737,1.08749,1.08679,1.08698,131
2024-01-19 00:59:00,1.08699,1.08731,1.08679,1.08731,631
2024-01-19 01:00:00,1.0874,1.08768,1.0874,1.08759,92
2024-01-19 01:01:00,1.0876,1.08768,1.0876,1.08767,19
2024-01-19 01:02:00,1.08768,1.0878,1.08766,1.08773,80
2024-01-19 01:03:00,1.08773,1.08776,1.08772,1.08773,19
2024-01-19 01:04:00,1.08773,1.08775,1.08773,1.08774,52
2024-01-19 01:05:00,1.08773,1.08776,1.08772,1.08772,26
2024-01-19 01:06:00,1.08772,1.08775,1.08772,1.08773,10
2024-01-19 01:07:00,1.08774,1.08775,1.08772,1.08773,8
2024-01-19 01:08:00,1.08774,1.08774,1.08772,1.08773,12
2024-01-19 01:09:00,1.08774,1.08775,1.08772,1.08773,6
2024-01-19 01:10:00,1.08773,1.08773,1.08765,1.08766,17
2024-01-19 01:11:00,1.08767,1.08768,1.08765,1.08768,10
2024-01-19 01:12:00,1.08768,1.08773,1.08768,1.08773,19
2024-01-19 01:13:00,1.08772,1.0879,1.08772,1.08784,87
2024-01-19 01:14:00,1.08784,1.0879,1.08784,1.08784,30
2024-01-19 01:15:00,1.08782,1.08782,1.08775,1.0878,34
2024-01-19 01:16:00,1.0878,1.08786,1.0878,1.08784,54
2024-01-19 01:17:00,1.08784,1.08786,1.0878,1.0878,26
2024-01-19 01:18:00,1.0878,1.08785,1.0878,1.08784,37
2024-01-19 01:19:00,1.08783,1.08785,1.08778,1.0878,195
2024-01-19 01:20:00,1.08781,1.08786,1.08779,1.08783,129
2024-01-19 01:21:00,1.08783,1.08783,1.08781,1.08783,10
2024-01-19 01:22:00,1.08782,1.08787,1.08782,1.08785,38
2024-01-19 01:23:00,1.08785,1.08785,1.08782,1.08783,30
2024-01-19 01:24:00,1.08783,1.08783,1.08778,1.0878,8
2024-01-19 01:25:00,1.0878,1.08784,1.08778,1.08783,28
2024-01-19 01:26:00,1.08783,1.08788,1.08782,1.08787,25
2024-01-19 01:27:00,1.08788,1.08789,1.08787,1.08788,23
2024-01-19 01:28:00,1.08788,1.08789,1.08774,1.08774,54
2024-01-19 01:29:00,1.08774,1.08774,1.08772,1.08772,7
2024-01-19 01:30:00,1.08772,1.08772,1.08751,1.08752,90
2024-01-19 01:31:00,1.08753,1.08757,1.08745,1.08746,43
2024-01-19 01:32:00,1.08747,1.08757,1.08747,1.08753,45
2024-01-19 01:33:00,1.08753,1.08753,1.08748,1.08749,25
2024-01-19 01:34:00,1.08749,1.08754,1.08748,1.08748,15
2024-01-19 01:35:00,1.08748,1.08752,1.08745,1.08748,29
2024-01-19 01:36:00,1.08749,1.08753,1.08748,1.08752,20
2024-01-19 01:37:00,1.08752,1.08753,1.08749,1.08751,18
2024-01-19 01:38:00,1.08751,1.08764,1.08751,1.08757,39
2024-01-19 01:39:00,1.08758,1.08759,1.08757,1.08759,8
2024-01-19 01:40:00,1.08759,1.0876,1.08757,1.08757,17
2024-01-19 01:41:00,1.08754,1.08754,1.08752,1.08752,3
2024-01-19 01:42:00,1.08756,1.08764,1.08756,1.08764,12
2024-01-19 01:43:00,1.08764,1.08764,1.0876,1.08761,17
2024-01-19 01:44:00,1.0876,1.0876,1.08757,1.08759,12
2024-01-19 01:45:00,1.08759,1.08762,1.08757,1.08761,37
2024-01-19 01:46:00,1.08761,1.08762,1.08758,1.08761,23
2024-01-19 01:47:00,1.08761,1.08762,1.08756,1.08758,32
2024-01-19 01:48:00,1.08759,1.0876,1.08757,1.08757,13
2024-01-19 01:49:00,1.08757,1.08757,1.08755,1.08755,11
2024-01-19 01:50:00,1.08756,1.08768,1.08756,1.08767,23
2024-01-19 01:51:00,1.08767,1.08769,1.08764,1.08766,26
2024-01-19 01:52:00,1.08767,1.08775,1.08767,1.08774,40
2024-01-19 01:53:00,1.08774,1.08776,1.08771,1.08776,19
2024-01-19 01:54:00,1.08774,1.08781,1.08774,1.08777,31
2024-01-19 01:55:00,1.08777,1.08779,1.08774,1.08776,14
2024-01-19 01:56:00,1.08774,1.0878,1.08773,1.08778,30
2024-01-19 01:57:00,1.08777,1.08787,1.08777,1.08784,35
2024-01-19 01:58:00,1.08784,1.08793,1.08784,1.08788,18
2024-01-19 01:59:00,1.08788,1.08805,1.08787,1.08799,95
2024-01-19 02:00:00,1.08799,1.08805,1.08774,1.08791,147
2024-01-19 02:01:00,1.08791,1.08793,1.08784,1.08788,75
2024-01-19 02:02:00,1.08789,1.08799,1.08785,1.08786,48
2024-01-19 02:03:00,1.08786,1.08792,1.08786,1.08792,15
2024-01-19 02:04:00,1.08792,1.08794,1.08786,1.08787,11
2024-01-19 02:05:00,1.08787,1.08802,1.08787,1.08802,41
2024-01-19 02:06:00,1.08802,1.08805,1.08796,1.08799,54
2024-01-19 02:07:00,1.08799,1.088,1.08794,1.08794,19
2024-01-19 02:08:00,1.08794,1.08798,1.08793,1.08796,53
2024-01-19 02:09:00,1.08796,1.08798,1.08795,1.08797,26
2024-01-19 02:10:00,1.08797,1.088,1.0879,1.08792,46
2024-01-19 02:11:00,1.08792,1.08793,1.08782,1.08782,61
2024-01-19 02:12:00,1.08782,1.08796,1.08782,1.08792,30
2024-01-19 02:13:00,1.08792,1.08792,1.08784,1.08787,28
2024-01-19 02:14:00,1.08787,1.08792,1.08787,1.08791,26
2024-01-19 02:15:00,1.08791,1.08792,1.08786,1.08786,13
2024-01-19 02:16:00,1.08786,1.08792,1.08784,1.08791,24
2024-01-19 02:17:00,1.08791,1.08798,1.08791,1.08795,28
2024-01-19 02:18:00,1.08796,1.08801,1.08793,1.08801,40
2024-01-19 02:19:00,1.08801,1.08808,1.08801,1.08802,48
2024-01-19 02:20:00,1.08802,1.08812,1.08801,1.08809,69
2024-01-19 02:21:00,1.08809,1.08811,1.08806,1.08807,41
2024-01-19 02:22:00,1.08807,1.08807,1.08797,1.08802,59
2024-01-19 02:23:00,1.08802,1.08803,1.08801,1.08802,17
2024-01-19 02:24:00,1.08802,1.08802,1.08795,1.08802,24
2024-01-19 02:25:00,1.08802,1.08806,1.08797,1.08797,51
2024-01-19 02:26:00,1.08798,1.08806,1.08798,1.08803,26
2024-01-19 02:27:00,1.08803,1.08812,1.08803,1.08811,50
2024-01-19 02:28:00,1.08811,1.08814,1.08806,1.08806,58
2024-01-19 02:29:00,1.08806,1.08806,1.08805,1.08806,9
2024-01-19 02:30:00,1.08806,1.08819,1.08805,1.08807,105
2024-01-19 02:31:00,1.08807,1.0881,1.08788,1.08792,130
2024-01-19 02:32:00,1.08792,1.08796,1.0879,1.08792,32
2024-01-19 02:33:00,1.08792,1.08792,1.08783,1.08789,68
2024-01-19 02:34:00,1.08789,1.08799,1.08789,1.08792,64
2024-01-19 02:35:00,1.08792,1.08796,1.0879,1.08792,56
2024-01-19 02:36:00,1.08792,1.088,1.0879,1.08798,75
2024-01-19 02:37:00,1.08797,1.088,1.08792,1.08795,92
2024-01-19 02:38:00,1.08796,1.08798,1.08793,1.08796,20
2024-01-19 02:39:00,1.08796,1.08797,1.08786,1.08796,94
2024-01-19 02:40:00,1.08796,1.088,1.08791,1.08793,68
2024-01-19 02:41:00,1.08792,1.08801,1.08792,1.088,35
2024-01-19 02:42:00,1.088,1.088,1.08793,1.08793,46
2024-01-19 02:43:00,1.08793,1.08798,1.08791,1.08797,60
2024-01-19 02:44:00,1.08797,1.08805,1.08796,1.08797,50
2024-01-19 02:45:00,1.08797,1.08797,1.08791,1.08796,80
2024-01-19 02:46:00,1.08797,1.08808,1.08796,1.08808,59
2024-01-19 02:47:00,1.08808,1.08812,1.08807,1.08807,39
2024-01-19 02:48:00,1.08807,1.08808,1.08795,1.08797,61
2024-01-19 02:49:00,1.08797,1.08798,1.08788,1.08793,57
2024-01-19 02:50:00,1.08794,1.08795,1.08787,1.08788,50
2024-01-19 02:51:00,1.08788,1.0879,1.0878,1.08783,50
2024-01-19 02:52:00,1.08784,1.08799,1.08783,1.08798,54
2024-01-19 02:53:00,1.08798,1.08802,1.08789,1.08792,63
2024-01-19 02:54:00,1.08792,1.08813,1.08792,1.0881,221
2024-01-19 02:55:00,1.08812,1.08812,1.088,1.08803,98
2024-01-19 02:56:00,1.08804,1.08813,1.08804,1.08813,45
2024-01-19 02:57:00,1.08813,1.08815,1.08804,1.08804,54
2024-01-19 02:58:00,1.08804,1.08805,1.08803,1.08804,11
2024-01-19 02:59:00,1.08804,1.08804,1.08794,1.08798,42
2024-01-19 03:00:00,1.08798,1.08808,1.08791,1.08793,123
2024-01-19 03:01:00,1.08794,1.08798,1.08791,1.08792,51
2024-01-19 03:02:00,1.08792,1.08792,1.08785,1.08788,31
2024-01-19 03:03:00,1.08789,1.08799,1.08789,1.08797,52
2024-01-19 03:04:00,1.08797,1.08798,1.0879,1.08792,42
2024-01-19 03:05:00,1.08792,1.08793,1.08785,1.08787,46
2024-01-19 03:06:00,1.08787,1.08787,1.08769,1.08773,86
2024-01-19 03:07:00,1.08773,1.08776,1.08765,1.08768,76
2024-01-19 03:08:00,1.08768,1.0877,1.08764,1.08766,74
2024-01-19 03:09:00,1.08766,1.08769,1.0876,1.08764,72
2024-01-19 03:10:00,1.08766,1.0878,1.08762,1.08778,23
2024-01-19 03:11:00,1.08778,1.08791,1.08777,1.08789,62
2024-01-19 03:12:00,1.08788,1.08805,1.08788,1.08798,62
2024-01-19 03:13:00,1.08798,1.08804,1.08797,1.08803,39
2024-01-19 03:14:00,1.08803,1.08803,1.08794,1.08799,53
2024-01-19 03:15:00,1.08801,1.08814,1.08793,1.08813,134
2024-01-19 03:16:00,1.08813,1.08814,1.08805,1.08805,42
2024-01-19 03:17:00,1.08805,1.08805,1.08796,1.08803,81
2024-01-19 03:18:00,1.08804,1.08807,1.08797,1.08798,57
2024-01-19 03:19:00,1.08798,1.08798,1.08785,1.08794,69
2024-01-19 03:20:00,1.08795,1.08795,1.08787,1.08788,77
2024-01-19 03:21:00,1.08788,1.08795,1.08779,1.08789,182
2024-01-19 03:22:00,1.08788,1.08792,1.08776,1.08788,121
2024-01-19 03:23:00,1.08788,1.08797,1.08788,1.08793,83
2024-01-19 03:24:00,1.08793,1.08799,1.08793,1.08799,38
2024-01-19 03:25:00,1.08799,1.08803,1.08791,1.08792,67
2024-01-19 03:26:00,1.08791,1.08793,1.0877,1.08783,150
2024-01-19 03:27:00,1.08783,1.08801,1.08783,1.08798,86
2024-01-19 03:28:00,1.08798,1.08808,1.08794,1.08805,101
2024-01-19 03:29:00,1.08806,1.08806,1.08795,1.08799,47
2024-01-19 03:30:00,1.08799,1.08813,1.08799,1.08812,122
2024-01-19 03:31:00,1.08811,1.08815,1.08805,1.08808,78
2024-01-19 03:32:00,1.08809,1.0882,1.08808,1.08815,90
2024-01-19 03:33:00,1.08815,1.08832,1.08815,1.08828,136
2024-01-19 03:34:00,1.08828,1.08831,1.0882,1.08829,114
2024-01-19 03:35:00,1.08829,1.08831,1.08823,1.08826,82
2024-01-19 03:36:00,1.08826,1.08829,1.08822,1.08823,76
2024-01-19 03:37:00,1.08824,1.08832,1.0882,1.08831,96
2024-01-19 03:38:00,1.08831,1.08835,1.08828,1.0883,99
2024-01-19 03:39:00,1.08831,1.08834,1.08827,1.08829,44
2024-01-19 03:40:00,1.08829,1.08844,1.08825,1.08843,97
2024-01-19 03:41:00,1.08843,1.08849,1.08841,1.08846,69
2024-01-19 03:42:00,1.08847,1.08872,1.08844,1.08867,184
2024-01-19 03:43:00,1.08867,1.0887,1.08858,1.08868,69
2024-01-19 03:44:00,1.08868,1.08871,1.08859,1.08864,72
2024-01-19 03:45:00,1.08865,1.08871,1.08862,1.08862,65
2024-01-19 03:46:00,1.08863,1.08863,1.08841,1.08843,110
2024-01-19 03:47:00,1.08841,1.08852,1.08835,1.08838,101
2024-01-19 03:48:00,1.08838,1.0885,1.08838,1.0884,60
2024-01-19 03:49:00,1.08841,1.08847,1.0884,1.08843,54
2024-01-19 03:50:00,1.08842,1.08849,1.08837,1.08849,100
2024-01-19 03:51:00,1.08848,1.08853,1.08843,1.08853,68
2024-01-19 03:52:00,1.08853,1.08858,1.08852,1.08853,70
2024-01-19 03:53:00,1.08853,1.08857,1.08851,1.08853,47
2024-01-19 03:54:00,1.08852,1.08857,1.08849,1.08854,118
2024-01-19 03:55:00,1.08854,1.08858,1.0885,1.08852,100
2024-01-19 03:56:00,1.08851,1.08853,1.08843,1.08849,103
2024-01-19 03:57:00,1.0885,1.0885,1.08843,1.08849,81
2024-01-19 03:58:00,1.08849,1.08856,1.08849,1.08851,105
2024-01-19 03:59:00,1.08852,1.08855,1.0885,1.08855,54
2024-01-19 04:00:00,1.08855,1.08857,1.08848,1.08852,98
2024-01-19 04:01:00,1.08852,1.08866,1.08851,1.08857,138
2024-01-19 04:02:00,1.08857,1.08858,1.0885,1.08851,98
2024-01-19 04:03:00,1.0885,1.0886,1.0885,1.08853,72
2024-01-19 04:04:00,1.08853,1.08861,1.08848,1.08858,93
2024-01-19 04:05:00,1.08858,1.08861,1.08854,1.08854,68
2024-01-19 04:06:00,1.08855,1.08858,1.08846,1.08848,105
2024-01-19 04:07:00,1.08848,1.0885,1.08846,1.08848,57
2024-01-19 04:08:00,1.08848,1.08853,1.08841,1.08843,54
2024-01-19 04:09:00,1.08843,1.08849,1.08842,1.08848,63
2024-01-19 04:10:00,1.08848,1.08853,1.08848,1.08848,81
2024-01-19 04:11:00,1.08848,1.08849,1.08843,1.08844,49
2024-01-19 04:12:00,1.08844,1.08853,1.08838,1.08851,88
2024-01-19 04:13:00,1.0885,1.0885,1.08847,1.08849,29
2024-01-19 04:14:00,1.08848,1.08855,1.08845,1.08852,77
2024-01-19 04:15:00,1.08851,1.08851,1.08833,1.08838,92
2024-01-19 04:16:00,1.08838,1.08842,1.08836,1.08838,54
2024-01-19 04:17:00,1.08838,1.08844,1.08837,1.08838,49
2024-01-19 04:18:00,1.08838,1.08838,1.08825,1.08826,90
2024-01-19 04:19:00,1.08826,1.0883,1.08824,1.08829,121
2024-01-19 04:20:00,1.08829,1.08839,1.08828,1.08835,77
2024-01-19 04:21:00,1.08834,1.08838,1.08832,1.08837,22
2024-01-19 04:22:00,1.08837,1.08849,1.08837,1.08846,61
2024-01-19 04:23:00,1.08846,1.08849,1.08843,1.08849,54
2024-01-19 04:24:00,1.08849,1.08873,1.08848,1.0887,127
2024-01-19 04:25:00,1.08871,1.08874,1.08856,1.0886,128
2024-01-19 04:26:00,1.0886,1.08872,1.0886,1.0887,94
2024-01-19 04:27:00,1.0887,1.08887,1.08867,1.08882,124
2024-01-19 04:28:00,1.08882,1.08885,1.0887,1.08878,132
2024-01-19 04:29:00,1.08878,1.08884,1.08874,1.08883,85
2024-01-19 04:30:00,1.08883,1.08884,1.08879,1.08883,62
2024-01-19 04:31:00,1.08884,1.08889,1.08876,1.08881,97
2024-01-19 04:32:00,1.08881,1.08882,1.08874,1.08879,94
2024-01-19 04:33:00,1.08878,1.08879,1.08866,1.08869,53
2024-01-19 04:34:00,1.08875,1.08878,1.08867,1.08874,23
2024-01-19 04:35:00,1.08872,1.08872,1.08866,1.08867,24
2024-01-19 04:36:00,1.08867,1.08875,1.08867,1.08871,80
2024-01-19 04:37:00,1.08871,1.08872,1.08867,1.08871,63
2024-01-19 04:38:00,1.0887,1.08873,1.08867,1.08867,90
2024-01-19 04:39:00,1.08867,1.08873,1.08864,1.08872,101
2024-01-19 04:40:00,1.08872,1.08875,1.08863,1.08867,80
2024-01-19 04:41:00,1.08869,1.08869,1.08864,1.08867,53
2024-01-19 04:42:00,1.08868,1.08879,1.08865,1.08879,80
2024-01-19 04:43:00,1.08879,1.08883,1.08874,1.08878,69
2024-01-19 04:44:00,1.08878,1.08883,1.08876,1.08877,82
2024-01-19 04:45:00,1.08878,1.08879,1.08869,1.08875,84
2024-01-19 04:46:00,1.08875,1.08884,1.08875,1.0888,65
2024-01-19 04:47:00,1.08881,1.08883,1.08878,1.08883,46
2024-01-19 04:48:00,1.08885,1.08895,1.08881,1.08894,105
2024-01-19 04:49:00,1.08894,1.08895,1.08891,1.08894,77
2024-01-19 04:50:00,1.08894,1.08895,1.08885,1.08887,92
2024-01-19 04:51:00,1.08887,1.08895,1.08887,1.08893,31
2024-01-19 04:52:00,1.08893,1.08893,1.08883,1.08888,42
2024-01-19 04:53:00,1.08888,1.08891,1.08885,1.08889,57
2024-01-19 04:54:00,1.08889,1.08889,1.08886,1.08888,14
2024-01-19 04:55:00,1.08888,1.08891,1.08879,1.0888,38
2024-01-19 04:56:00,1.0888,1.08895,1.08879,1.08888,72
2024-01-19 04:57:00,1.08888,1.08891,1.08883,1.08888,45
2024-01-19 04:58:00,1.08888,1.08894,1.08883,1.08884,65
2024-01-19 04:59:00,1.08883,1.08887,1.08879,1.08879,150
2024-01-19 05:00:00,1.08881,1.08885,1.08872,1.08884,109
2024-01-19 05:01:00,1.08884,1.08886,1.08878,1.08882,85
2024-01-19 05:02:00,1.08883,1.08884,1.08875,1.08878,63
2024-01-19 05:03:00,1.08879,1.08885,1.08879,1.08883,57
2024-01-19 05:04:00,1.08883,1.08884,1.08878,1.08878,34
2024-01-19 05:05:00,1.08878,1.08886,1.08876,1.08884,54
2024-01-19 05:06:00,1.08884,1.08885,1.08878,1.08878,47
2024-01-19 05:07:00,1.08879,1.08879,1.08873,1.08877,54
2024-01-19 05:08:00,1.08877,1.08884,1.08876,1.08878,48
